,Actinobaculum,Actinomyces,GGB9835,Pauljensenia,Peptidiphaga,Schaalia,Aeriscardovia,Alloscardovia,Bifidobacterium,Parascardovia,Scardovia,Corynebacterium,Lawsonella,Tsukamurella,Cellulomonas,Janibacter,Microbacterium,Kocuria,Micrococcus,Rothia,Isoptericola,Tropheryma,Arachnia,Cutibacterium,GGB10025,Propionibacterium,GGB9369,Atopobium,Lancefieldella,Olsenella,Collinsella,Cryptobacterium,Slackia,GGB71303,Bacteroidetes_unclassified,Bacteroides,Phocaeicola,GGB1088,GGB1431,GGB1473,GGB45697,Porphyromonas,Alloprevotella,GGB1144,GGB1186,GGB33085,GGB74351,GGB74353,Hallella,Prevotella,Prevotellaceae_unclassified,Alistipes,Tannerella,GGB49229,GGB1022,GGB1024,GGB49217,GGB1025,GGB1026,GGB1202,GGB1203,GGB1611,GGB71456,GGB1188,GGB79977,GGB49219,Spirosoma,Capnocytophaga,GGB1832,GGB1833,GGB1838,Bergeyella,Chryseobacterium,Epilithonimonas,GGB1843,GGB1844,GGB1845,Sphingobacterium,Candidatus_Absconditabacteria_unclassified,GGB4936,GGB4937,Candidatus_Gracilibacteria_unclassified,GGB4365,GGB12783,GGB70967,GGB12763,Candidatus_Nanoperiomorbus,Candidatus_Nanogingivalis,GGB12785,GGB12786,Candidatus_Nanosyncoccus,Candidatus_Saccharibacteria_unclassified,GGB12761,GGB12787,GGB12788,GGB12789,GGB12794,GGB49434,Candidatus_Nanosynbacter,Candidatus_Nanosynsacchari,Anaerolineaceae_unclassified,Deinococcus,Anoxybacillus,Bacillus,Geobacillus,Exiguobacterium,Gemella,Macrococcus,Mammaliicoccus,Staphylococcus,Abiotrophia,Aerococcus,Dolosigranulum,Granulicatella,GGB10485,GGB15717,Vagococcus,Lacticaseibacillus,Lactobacillus,Lentilactobacillus,Leuconostoc,Ligilactobacillus,Limosilactobacillus,Pediococcus,Weissella,Lactococcus,Streptococcus,GGB3008,GGB38873,GGB3886,GGB4533,GGB4538,GGB4721,GGB4733,GGB4964,GGB9758,GGB51647,GGB49400,GGB4300,GGB3388,GGB3389,GGB3390,Pseudoramibacter,Alterileibacterium,Eubacteriales_Family_XIII_Incertae_Sedis_unclassified,GGB51110,Mogibacterium,Fenollaria,GGB70946,Levyella,Blautia,Catonella,Coprococcus,Dorea,Faecalicatena,Fusicatenibacter,GGB3385,GGB3386,GGB3887,Johnsonella,Lachnoanaerobaculum,Lachnospira,Lachnospiraceae_unclassified,Oribacterium,Roseburia,Shuttleworthia,Stomatobaculum,Faecalibacterium,GGB9635,Oscillibacter,Oscillospiraceae_unclassified,Ruminococcus,Filifactor,GGB4783,GGB4786,GGB50592,Peptoanaerobacter,Peptostreptococcaceae_unclassified,Peptostreptococcus,Eggerthia,Bulleidia,Faecalibacillus,Solobacterium,Phascolarctobacterium,Centipeda,GGB4303,GGB4308,Mitsuokella,Pectinatus,Selenomonas,Anaeroglobus,Dialister,GGB4272,Megasphaera,Veillonella,Anaerococcus,Finegoldia,Parvimonas,Ezakiella,Fusobacterium,GGB56136,GGB4393,GGB4400,GGB49528,GGB71292,Leptotrichia,Pseudoleptotrichia,Pseudostreptobacillus,Caulobacter,GGB7899,Methylobacterium,Phreatobacter,Rhizobium,Paracoccus,Endobacter,Novosphingobium,Sphingomonas,Burkholderia,Cupriavidus,Lautropia,Ralstonia,Tepidimonas,Acidovorax,Caldimonas,Comamonas,Delftia,Ottowia,Pelomonas,Tibeticola,Zhizhongheella,Eikenella,GGB6675,GGB6679,GGB6688,GGB72533,Kingella,Neisseria,Simonsiella,GGB6673,GGB6646,GGB12441,GGB7107,Desulfobulbus,Desulfomicrobium,Desulfovibrio,Campylobacter,GGB12440,GGB12443,Cardiobacterium,Cronobacter,Enterobacter,Escherichia,Klebsiella,Phytobacter,Pluralibacter,Pantoea,Rosenbergiella,Pectobacterium,Acinetobacter,GGB72444,Moraxella,Psychrobacter,Carnimonas,Aggregatibacter,GGB6813,Haemophilus,Pseudomonas,Vibrio,Aerosticca,Pseudoxanthomonas,Stenotrophomonas,Vulcaniibacterium,Xanthomonas,GGB2671,GGB49499,GGB2665,GGB2666,GGB2672,GGB2674,GGB2676,GGB49504,GGB71076,GGB73508,Treponema,Fretibacterium,GGB10852,Pyramidobacter,GGB42243,GGB4333,Mycoplasma,Ureaplasma,Candida
8009,0.02943,3.16942,0,0.02987,0.0763,0.08652,0,0,0,0,0.01331,0.57431,0,0,0.00514,0,0,0,0,3.05172,0,0,0.17896,0,0,0,0,0,0.09759,0.00345,0,0,0.00432,0,0.06226,0,0,0,0,0.37354,0,1.97213,0.39185,0.26671,0,0,0,0.00644,0.00587,3.96705,0.00433,0,0.17069,0,0.05435,0,0,0.03033,0.05833,0.04782,0.03185,0,0,0,0,0,0,0.96931,0,0.04028,0,0.0032,0,0,0.08913,0,0.00038,0,0.11799,0.01539,0.06507,0.10029,0,0,0,0.13614,0.14269,0,0.12362,0.00062,0.09643,2.16742,0,0,0.29616,0,0.03139,0.0243,0.03518,0.23533,0,0,0,0,0,0,0.27951,0,0,0,0.2607,0,0,0.63659,0.27544,0,0,0,0,0,0,0,0,0,0,0,3.18366,0.01401,0,0.02693,0.62867,0.14718,0,0.04099,0,0,0,0,0.0022,0,0,0,0,0,0.14333,0,0.06025,0,0.04314,0,0,0.24142,0,0,0,0,0.00418,0,0.01373,0.00335,0.03998,0,0.00292,0.45781,0,0.00461,0.02057,0,0,0,0,0,0,0.04282,0.06561,0,0,0.0062,0.01444,0,0.01353,0,0.0263,0,0,0.00813,0,0.00019,0,0.23068,0.00284,0.13445,0,0.11667,1.41594,0,0,0.098,0,0.84131,0,0,0,0,0,0.99321,0.00229,0,0,0,0,0,0,0,0,0,0,0,0,39.71458,0,0,0,0,0,0,0.02789,0,0,0,0.05408,0.00049,0.07494,0.0004,0,0.393,22.8069,0,0,0,0.00994,0,0,0,0,0.44045,0,0,0.16665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11287,0.01945,3.78835,0.01762,0,0,0,0,0,0,0,0,0,0.01233,0.02623,0.00633,0,0,0,0,0.20541,0.0227,0.02651,0,0,0.05423,0.02069,0,0
7987,0.00124,1.77945,0,0.01033,0.00185,0.00889,0,0,0,0,0.00159,0.14817,0,0,0,0,0,0,0,2.06993,8.00E-05,0,0.09373,0,0.11101,0,0,0,0.2191,0,0,0,0,0.03938,0.03069,0,0,1.06865,0,0.00259,0.47754,7.0011,0.67025,5.81582,0.01576,0,0,0.00619,0,8.99778,0.14416,0,0.06131,0,0.00254,0.00053,0,0,0.12467,0.00064,0.13717,0,0,0,0.54175,0,0,2.44548,0.08593,0.06049,0,0.0353,0,0,0.59936,1.12532,0.06345,0,0.06486,0.30066,0.19736,2.52139,0.33402,0,0,0,0.00181,0,0.76231,0,0.02867,0.75216,0.00035,0,0.03713,0,0.01699,0.00245,0.11498,0.01724,0,0,0,0,0,0,1.03494,0,0,0,0.14944,0,0,2.74277,0.00252,0,0,0,0,0,0,0,4.00E-05,0,0,0,2.44827,0.03359,0,0.6855,0.25597,0.20114,0.1137,0.20685,0,0,0,0,0,0.00176,0,0.06874,0,0,0.30599,0,0.14485,0,0.04782,0,0,0.11743,0,0,0,0,0.0357,0,0,0.00151,0.39984,0,0.04959,0.90589,0,0.00026,0.02989,0,0,0,0,0,0.00365,0.03419,0.00231,0,0,0.00126,0.09179,0,0,0,0.05617,0,0.00083,0.00042,0,0,0,0.47413,3.00E-05,0.00787,0,0.00209,4.60754,0,0,0.19953,0,2.43263,0.01561,0.25142,0.00427,0,0.04336,1.88639,0.03011,0.11752,0,0,0.01004,0,0,0,0,0,0,0,0,0.33116,0,0,0,0,0,0,0.0135,0,0,0,0.06833,0.20452,0,0.00225,0.00584,0.09541,32.39792,0,0.00236,0,0.01049,0.21547,0,0,0,0.59019,0.00205,0.00218,0.11955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35639,0.02133,5.9643,0.00155,0,0,0,0,0,0,0,0,0,0,0.07876,0.00028,0,0,0,0.00137,0.1021,0,0,0,0,0,0.00392,0,0
7984,0.00595,3.96638,0,0.00412,0.00051,0.00108,0,0,0,0,0.00232,0.15103,0,0,0.00792,0,0,0,0,1.12019,0,0,0.00617,0,0,0,0,0,1.87761,0,0,0,0.00778,0,0.00946,0,0,0.02768,0,0.41455,0.00729,1.62616,12.2443,3.01223,0.02152,0,0.00023,0.0483,0.00041,41.4344,0.02589,0,0.07673,0,0.003,0,0,0.00073,0.00849,0.25521,0.30966,0.00491,0.00157,0,0.06794,0,0,0.36896,0.02742,0.02777,0.00618,0,0,0,0.02677,0.43182,0.00688,0,0.01085,0.21204,0.02594,0.03692,0,0.00047,0,0.01487,0.00718,0.00799,2.01146,0,0.0002,0.84833,0,0,0.00484,0.00927,0.00254,0.00193,0.00285,0.0105,0,0,0,0,0,0,0.25592,0,0,0,0.05362,0,0,0.83483,0.07443,0,0,0,0,0,0,0,0,0,0,0,2.59795,0.00066,0,0.08196,0.04647,0.07099,0.0254,0.02651,0,0,0,0.00046,0.0001,0.00024,0.00295,0.00352,0,0,2.01807,0,0.1504,0,0.00372,0,0,0.10862,0,0,0,0,0.01836,0,0.03716,0.00192,0.38336,0,0.14375,0.57438,0,0.00354,0.28992,0,0,0,0,0,0.00504,0.00013,0,0,2.00E-05,0.0048,0.14473,0.00175,0.00715,0,0.54409,0,0.00019,0.00016,0.00034,0,0,0.95746,0.00072,0.04411,0,2.97027,8.6249,0,0,0.08966,0,1.10379,0.00358,0.00738,0.00296,0,0.00455,0.66261,0.00146,0.00075,0,0,0.00143,0,0,0,0,0,0,0,0,0.09357,0,0,0,0,0,0,0,0,0,0,0.00991,0.00398,0.00434,0,0,0.06195,3.34905,0.03737,0.00091,0,0.01482,0.39456,0,0,0,0.78437,0,0,0.0241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41894,0.04502,0.76729,2.00E-05,0,0,0,0,0,0,0,0,0,0.02012,0.02317,0.00016,0.00506,0.00063,0.0058,0.00528,0.06888,0,0.00086,0,0,0.00616,0.00469,0,0
7982,0.01876,2.83414,0.0479,0.0171,0.01356,0.00091,0,0,0,0,0.00104,0.44934,0,0,0.00471,0,0,0,0,2.06014,0,0,0.04863,0,0,0.00101,0,0,0.53683,0.0026,0,0,0.00501,0,0.04224,0,0,0.24507,0,0,0.00486,0.62844,7.28895,1.2119,0.01217,0,0,0.02966,0,16.64373,0.00485,0,0.04066,0,0,0,0,0,0.25737,0.1679,0.20247,0,0,0,0.01191,0,0,0.5666,0.00037,0.0112,0,0.00778,0,0,0.14938,0.18837,0.03951,0,0.07774,0.30016,0.06972,0.02207,0,0,0,0.15452,0.0358,0.01189,0.64435,0,0.04337,1.81059,0,0,0,0,0.01207,0,0,0.03808,0,0,0,0,0,0,2.07148,0,0,0,0.05729,0,0,2.02598,0.06648,0,0,0,0,0,0,0.00056,0,0,0,0,13.1771,0.03954,0,0.10352,0.02797,0.73339,0.05268,0.07073,0,0,0,0,0.00124,0,0,0.01217,0,0,0.52594,0,0.2659,0,0.06399,0,0,0.16913,0,0,0,0,0.00043,0,0.06736,0.00393,0.20528,0,2.71488,1.08115,0,0.00264,0.1454,0,0,0,0,0,0,0.02956,0.00369,0,0,0.00051,0.09461,0,0,0,0.18011,0,0.00516,0.00966,0.00692,0.00012,0,2.20857,0.00146,0.01878,0,0.96107,15.0932,0,0,0.16589,0,2.88763,0.00376,0.05419,0,0,0.03461,3.21369,0.00705,0,0,0,0,0,0,0,0,0,0,0,0,1.1002,0,0,0,0,0,0,0.01424,0,0,0,0.00839,0.00237,0,0,0,0.15479,6.78741,0.00083,0,0,0,0.01762,0,0,0,2.46181,0,0,0.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77034,0.01022,2.26724,0.00148,0,0,0,0,0,0,0,0,0,0,0.19562,0,0,0,0,0,0.42686,0,0,0,0,0,0.02419,0,0
7977,0.01824,3.80812,0,0.04708,0.06404,0.02014,0,0,0,0,0,0.72518,0,0,0,0,0,0,0,0.90771,0,0,0.03085,0,0,0,0,0,0.60582,0.00492,0,0.00651,0.00576,0.49667,0.12971,0,0,0.61257,0,0,0,3.79193,3.43764,1.27987,0,0,0,0.0411,0,11.17483,0.20744,0,0.59864,0.00752,0.39119,0.1245,0.11714,0.04413,0.02382,0.11496,0.07449,0.15465,0,0,0,0,0,1.45005,0,0.12053,0,0,0,0,0.18352,2.36998,0.10845,0,0.22156,0.08032,0.12803,0.15025,0,0,0.00701,0.03019,0.09919,0.82113,0.9199,0.02267,0.03267,1.48103,0.01084,0,0.03584,0,0.0043,0.09323,0.02845,0.29106,0,0,0,0,0,0,1.8164,0,0,0,0.85765,0,0,1.5644,0.00154,0,0,0.47825,0,0,0,0,0,0,0,0,6.23557,0.06094,0.01716,0.00697,0.14225,0.16272,0,0.15302,0,0,0,0.02656,0.00759,0,0,0.02859,0,0,0.29338,0,0.20419,0,0.01164,0,0,0.11375,0,0,0,0,0.02079,0,0,0.01231,0.14854,0,0.0623,0.47331,0,0.06469,0.1113,0,0,0,0,0,0.1087,0.02776,0.0186,0,0.00327,0.0065,0.10172,0,0.03899,0,0.05649,0,0,0,0,0,0,0.41552,0,0.64767,0,0.14787,6.06871,0,0,0.18422,0,2.49182,0.14963,0.16855,0.00287,0,0.64052,2.67466,0.00721,0,0,0,0,0,0,0,0,0,0,0,0,1.64245,0,0,0,0,0,0,0.02003,0,0,0,0.05479,0,0,0.01122,0.00038,0.52437,23.56169,0,0.00534,0,0.02425,0.01169,0,0,0,1.17827,0,0,0.09815,0,0,0,0,0,0,0,0,0,0,0.00282,0,0,0,3.59348,0.02032,3.30725,0.00176,0,0,0,0,0,0,0.01968,0.03536,0,0.03566,0.11609,0.0017,0,0.00043,0.06697,0.03488,0.70314,0.0339,0.06245,0,0,0,0.03705,0,0
7971,0.1257,8.63751,0,0.00512,0.3661,0.08873,0,0,0.01307,0,0.02701,1.18154,0,0,0.00377,0,0,0,0,7.42631,0.40942,0,0.37111,0,0,0,0,0.00019,0.24056,0.00049,0,0,0,0,0.13223,0,0,0,0,0,0,1.6531,0.65322,0.20922,0,0,0,0,0,9.17399,0,0,0.16107,0,0,0,0,0,0.00162,0.02389,0.01854,0,0,0,0,0,0,1.58083,0.04656,0,0,0,0,0,0.10932,0.11225,0.00219,0,0,0,0.18691,0.2184,0,0,0,0,0,0,0,0,0.02259,4.03493,0,0,0.01698,0,0,0,0,0,0,0,0,0,0,0,0.6281,0,0,0,0.03497,0,0,1.19751,0.49643,0,0,0,0,0,0,0,0.00943,0,0,0,5.00291,0,0,0,0.03773,0.05055,0,0,0,0,0,0,0,0,0,0,0,0,0.34738,0,0.10155,0,0,0,0,0.28873,0,0,0,0,0.00316,0,0.34217,0,0.20555,0,0,2.14962,0,0,0.56153,0,0,0,0,0,0,0,0,0,0,0.05951,0.01558,0,0,0,0.18822,0,0,0.02082,0,0.01387,0,0.99297,0,0.01432,0,0.35492,12.01583,0,0,0.05775,0,2.15421,0,0,0.04521,0,0,1.76283,0.09185,0,0,0,0,0,0,0,0,0,0,0,0,20.22357,0,0,0,0,0,0,0.09864,0,0,0,0.05567,0.05446,0.02545,0,0,0.71652,5.25476,0,0.02378,0,0,0,0,0,0,2.86206,0,0.06848,0.57462,0,0.00291,0,0,0,0,0,0,0,0.00105,0,0,0,0,1.61042,0.01412,1.89842,0.01539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7969,0.01592,6.88592,0,0.01036,0.00069,0.04755,0,0,0.0129,0,0.0878,0.53339,0,0,0,0,0,0,0,2.2322,0,0,0.02835,0,0,0,0,0,0.86982,9.00E-05,0,0,0.00392,0,0.13927,0,0,0.25712,0,0.15192,0.00609,3.44311,0.41846,2.78114,0.00812,0,0.00904,0.00153,0,31.73479,0.01907,0,0.07457,0,0.0598,0,0,0,0.00475,0.16409,0.0315,0.00133,0,0,0,0,0,1.01849,0,0.06297,0,0,0,0,0.07839,2.33911,0.01739,0,0.03482,0.28885,0.08178,0.01076,0,0,0,0,0.03791,0,0.34693,0,0.34716,1.70549,0.02516,0,0,0,0,0,0.00613,0.18157,0,0,0,0,0,0,1.01184,0,0,0,0.31943,0,0,1.62975,0.13622,0,0,0,0,0,0,0,0,0,0,0,4.09467,0,0,0.045,0.20897,1.09905,0,0.0456,0,0,0,0.00789,0.00147,0,0,0,0,0,0.67143,0,0.19755,0,0,0,0,0.17381,0,0,0,0,0.00761,0,0.10463,0.00585,0.47392,0,0.03281,1.28588,0,0.00118,0.49752,0,0,0,0,0,0.01337,0,0,0,0,0.00698,0.12787,0,0,0,0.09552,0,0.00169,0.00546,0.00102,0,0,0.5077,0,0.05026,0,1.03255,5.6092,0,0,0.0058,0,1.37014,0.00662,0.0028,0.00065,0,0,1.35105,0.01426,0,0,0,0.00802,0,0,0,0,0,0,0,0,1.62793,0,0,0,0,0,0,0.02722,0,0,0,0.00628,0.2263,0.01669,0,0,0.14257,13.01465,0,3.00E-05,0.00699,0,0,0,0,0,1.32513,0,0,0.07789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46218,0.00928,3.09404,0.00359,0,0,0,0,0,0,0,0,0,0.00738,0.00506,0.0127,0,0,0,0,0.04967,0,0,0,0,0.0039,0,0,0
7967,0.03992,3.29821,0,0.00937,0.11431,0,0,0,0,0,0.02682,1.15588,0,0,0.00014,0,0,0,0,4.84596,0,0,0.05382,0,0,0,0,0,0.26382,0.00045,0,0,0.00348,0,0.1858,0,0,0.10764,0,0.09185,0.02286,3.84742,0.86852,0.73271,0.00187,0,0,0.01301,0,8.87451,0.01375,0,0.14214,0,0.08017,0,0,0,0.01774,0,0.04641,0,0,0,0.14538,0,0,1.45901,0,0.17382,0,0.01586,0,0,0.10399,0.73139,0.03957,0,0.08461,0.0957,0.06975,0.81302,0,0.0064,0,0.10483,0.07626,0,0.8676,0.02423,0.08033,3.51407,0,0,0.00905,0.40967,0.06482,0.02318,0.02866,0.18402,0,0,0,0,0,0,1.90186,0,0,0,0.18978,0,0,2.0193,0.14719,0,0,0,0,0,0,0,0,0,0,0,5.38686,0.12324,0,0.00664,0.46811,0.10216,0.0834,0.08731,0,0,0,0,0,0.00194,0,0,0,0,0.14723,0,0.01452,0,0.01182,0,0,0.21467,0,0,0,0,0.01811,0,0,0.00175,0.0808,0,0.04029,0.64325,0,0.00978,0.10095,0,0,0,0,0,0.00551,0.05662,0.02641,0,0,0,0.07948,0,0,0,0.12284,0,0,0.00292,0,0,0,0.15935,0.00289,0.11238,0,0.24014,5.99202,0,0,0.12631,0,1.95658,0.0015,0.00968,0,0,0,1.84333,0.02394,0,0,0,0,0,0,0,0,0,0,0,0,2.0859,0,0,0,0,0,0,0.06399,0,0,0,0.06469,0.09393,0.0088,0.00741,0,0.1274,31.5855,0,0.0015,0,0,0.23553,0,0,0,0.50249,0,0,0.37831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64195,0.02126,5.45078,0.01767,0,0,0,0,0,0,0,0,0,0.00122,0.04915,0,0,0,0,0.03821,0.06991,0,0,0,0,0,0.00769,0,0
7961,0,1.05088,0,0.04626,0.05075,0.00028,0,0,0.05595,0,0.01916,0.26709,0,0,0.20279,0,0,0,0,1.47105,0,0,0.01787,0,0,0.00133,0,0,0.49713,0.02749,0,0.00228,0.022,0,0.16565,0,0,0.08564,0,0,0.41295,5.41439,2.16812,1.09451,0.16285,0,0,0.00836,0,15.96543,0.01061,0,0.41975,0,0.07823,0,0,0,0.03855,0.25625,0.07227,0,0,0,4.13646,0,0,2.04748,0,0.01988,0,0,0,0,0.1483,1.28777,0.04759,0,0.22708,0.04339,0.81721,0.13019,0,0,0,0.12478,0.11352,0,1.52276,0,0.36895,1.7314,0.11813,0,0.00117,0.0603,0.22086,0.01003,0.30982,1.03147,0,0,0,0,0,0,2.36617,0,0,0.02081,0.38075,0,0,2.246,0.06279,0,0,0,0,0,0,0,0,0,0,0,5.22601,0.00062,0,0.03446,0.48519,0.1534,0.03134,0.01132,0,0,0,0,0.00656,0.03191,0,0,0,0,0.30987,0,0.16631,0,0,0,0,0.14692,0,0,0,0,0.06279,0,0.05644,0.01021,0.19236,0,0.12497,0.9204,0,0.02287,0.0982,0,0,0,0,0,0,0,0,0,0,0.04733,0.05868,0,0,0,0.31438,0,0.00676,0.01467,0.00208,0,0,1.1829,0.1056,0.17072,0,1.51273,8.0184,0,0,0.0233,0,0.81123,0.36272,0.01318,0.02481,0,0,2.54965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39867,0,0,0,0,0,0,0.13488,0,0,0,0.06386,0.02774,0.25453,0.0001,0,0.11037,12.5841,0,0.00011,0,0,8.83531,0,0,0,0.62781,0,0.00172,0.14814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21008,0.06863,2.31598,0.01114,0,0,0,0,0,0,0,0,0,0.01053,0.05677,0.02588,0,0,0,0,0.12147,0,0,0,0,0,0,0,0
7958,0.0049,2.43899,0,0.00258,0,0.06466,0,0,0,0,0,0.28065,0,0,0.00035,0,0,0,0,3.07411,0,0,0.01652,0,0.00305,0,0,0,0.16255,0,0,0,0.00111,0.00687,0.19066,0,0,0.12689,0,0.20966,0.05735,4.93159,0.68001,0.49806,0.03669,0,0,0.00262,0,9.97836,0.44932,0,0.60323,0.00378,0.81008,0,0,0,0.01719,0,0.0546,0.31138,0,0,0.16617,0,0,1.30506,0.0488,0.01226,0.00491,0.00327,0,0,0.20405,2.31162,0.04628,0,0.1913,0.38801,0.26513,0.01234,0.00443,0,0,0.07365,0.02056,0,0.30993,0.07603,0.0458,4.1837,0.00112,0,0.0087,0.03156,0.00664,0.01271,0.06009,0.0536,0,0,0,0,0,0,1.53596,0,0,0,0.25878,0,0,1.47972,0.07591,0,0,0,0,0,0,0,0,0,0,0,4.31948,0.11111,0,0.03695,0.17049,0.11268,0.0741,0.07865,0,0,0,0,0,0,0,0.02716,0,0,0.20522,0,0.12334,0,0.01463,0,0,0.28173,0,0,0,0,0.00375,0.00572,0.01273,0.00578,0.19853,0,0.01692,1.26452,0,0.00267,0.18622,0,0,0,0,0,0.41554,0.06966,0.00179,0,0.00355,0.00863,0.10915,0,0,0,0.10115,0,0,0,0,0,0,0.38053,0.0486,0.09084,0,0.16597,5.12755,0,0,0.08874,0,3.28953,0.03293,0.05677,0.00621,0,0,0.949,0.02922,0.00105,0,0,0,0,0,0,0,0,0,0,0,5.13045,0,0,0,0,0,0,0.0057,0,0,0,0.06553,0,0,0,0,0.18442,24.56867,0.24116,0,0,0,4.92539,0,0,0,1.10589,0,0,0.06074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29954,0.02132,4.66083,0.00445,0,0,0,0,0,0,0,0,0,0.02307,0.13873,0.05892,0,0.13894,0.03274,0.05538,0.80059,0.01033,0.01584,0,0,0,0.00667,0,0
7953,0.00198,5.807,0.04527,0.03173,0.0656,0.12788,0,0,0,0.00236,0.0028,1.01691,0,0,0.00265,0,0,0,0,1.15869,0,0,0.08856,0,0,0.00054,0,0,0.59948,0,0,0,0.00232,0,0.17275,0,0,0.23009,0.02122,0.06664,0.07372,3.1763,2.20744,0.92118,0.17171,0,0,0.00459,0,20.65537,0.02182,0,0.3275,0.00157,0.03761,0,0,0,0.01303,0.01504,0.18695,0.03669,0,0,0.05291,0,0,0.73802,0.10883,0.04496,0.01441,0,0,0,0.14111,0.4012,0.1097,0,0.05974,0.00295,0.08548,0.08167,0.06423,0,0,0.31192,0.0681,0.23569,0.99338,0,0.07683,9.56816,0,0.40467,0.00075,0.47116,0.00633,0.01629,0.02484,0.06737,0,0,0,0,0,0,1.24443,0,0,0.01964,0.17179,0,0,0.88026,0.68329,0,0,0,0,0,0,0,0,0,0,0,2.37858,0,0.00019,0.03587,0.47295,0.68379,0.00767,0.03448,0,0,0,0.03143,0.01225,0,0,0.00627,0,0,0.42315,0,0.33385,0,0.00539,0,0,0.62265,0,0,0,0,0.01978,0,0,0.00721,0.55415,0,0.03184,1.81254,0,0.01797,0.65974,0,0,0,0,0,0.06775,0,0,0,0,0.01074,0.0857,0,0.02048,0,0.05856,0,0.00149,0.00291,0,0,0,0.91649,0.02599,0.12533,0,2.93041,9.65547,0,0,0.14561,0,2.88549,0,0.07531,0.00426,0,0,1.5137,0.00508,0,0,0,0,0,0,0,0,0,0,0,0,0.59465,0,0,0,0,0,0,0.00348,0,0,0,0.03126,0.02016,0.07596,0.00702,0,0.28215,8.25358,0,0.00036,0,0.08201,1.49304,0,0,0,2.15217,0,0.0047,0.10441,0,0,0,0,0,0,0,0,0,0,0,0.01134,0,0,3.10827,0.01596,2.42029,0.00923,0,0,0,0,0,0,0,0,0.01105,0.02286,0,0.00635,0,0.00149,0.00793,0,0.09102,0.00683,0.00874,0,0,0.01642,0.02971,0,0
7951,0.02249,1.64294,0.02602,0.002,0.0189,0.00129,0,0,0,0,0.00946,0.37947,0,0,0.00151,0,0,0,0,11.68704,0,0,0.17127,0,0,0,0,0,0.07155,0.01154,0,0,0.00166,0,0.17076,0,0,0.06565,0,0.01677,0,6.27442,0.1217,2.80091,0,0,0,0.00504,0.01426,6.92722,0.01354,0,0.55197,0.01895,0.0672,0.00626,0,0,0.02701,0.0134,0.06256,0.0191,0,0.09855,0,0.03872,0,1.75323,0.07094,0.01207,0,0,0,0,0.12567,4.39517,0,0,0.16745,0.01147,0.24786,0.00989,0,0,0.01579,0,0.07833,0,0,0,0,0.45113,0,0,0,0.16235,0,0.01708,0,0.00821,0.00584,0,0,0,0,0,3.0892,0,0,0,0.3257,0,0,1.94739,0.05696,0,0,0,0,0,0,0,0,0,0,0,2.44979,0.00114,0,0.09385,0.05195,0.28556,0,0.00674,0,0,0,0.02512,0.00723,0.00544,0,0,0,0,0.44513,0,0.02333,0,0.04408,0,0,0.13716,0,0,0,0,0.09587,0.01363,0,0.02665,0.21546,0,0.02982,1.0979,0,0,0.1,0,0,0,0,0,0.23831,0.11777,0,0,0.0029,0.00967,0.1188,0,0.00402,0,0.00803,0,0,0.0009,0,0,0,0.36724,0.00364,0.05289,0,0.00278,7.31738,0,0,0.08325,0,2.74001,0,0,0.02637,0.11031,0,0.97178,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64691,0,0,0,0,0,0,0.11128,0,0,0,0.01423,0.05872,0,0,0,0.01323,18.13353,0,0.00144,0,0.00524,0.0006,0.08203,0,0,0.72782,0,0,0.34112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55715,0.03676,9.79814,0.00416,0,0,0,0,0.00042,0,0.00087,0,0.01171,0.06802,0.01651,0.0015,0,0.01386,0.09287,0.04963,0.38621,0.03073,0.07883,0,0,0.06385,0.00789,0,0
